user_id,event_date,event
28878,2026-08-04,page_view
28879,2026-08-11,page_view
28880,2026-08-09,page_view
28881,2026-08-01,page_view
28882,2026-08-28,page_view
28882,2026-08-28,hotel_click
28883,2026-08-25,page_view
28883,2026-08-26,hotel_click
28883,2026-08-27,checkout_start
28884,2026-08-16,page_view
28884,2026-08-16,hotel_click
28884,2026-08-17,checkout_start
28885,2026-08-09,page_view
28886,2026-08-11,page_view
28886,2026-08-11,hotel_click
28886,2026-08-11,checkout_start
28887,2026-08-06,page_view
28887,2026-08-07,hotel_click
28888,2026-08-27,page_view
28889,2026-08-17,page_view
28889,2026-08-17,hotel_click
28890,2026-08-27,page_view
28891,2026-08-29,page_view
28892,2026-08-12,page_view
28892,2026-08-12,hotel_click
28892,2026-08-13,checkout_start
28893,2026-08-22,page_view
28893,2026-08-22,hotel_click
28893,2026-08-22,checkout_start
28893,2026-08-22,booking
28894,2026-08-08,page_view
28895,2026-08-16,page_view
28896,2026-08-05,page_view
28897,2026-08-21,page_view
28897,2026-08-22,hotel_click
28897,2026-08-22,checkout_start
28897,2026-08-24,booking
28898,2026-08-01,page_view
28898,2026-08-01,hotel_click
28899,2026-08-17,page_view
28900,2026-08-24,page_view
28900,2026-08-25,hotel_click
28900,2026-08-26,checkout_start
28900,2026-08-28,booking
28901,2026-08-29,page_view
28902,2026-08-21,page_view
28903,2026-08-08,page_view
28903,2026-08-09,hotel_click
28903,2026-08-09,checkout_start
28904,2026-08-10,page_view
28905,2026-08-18,page_view
28906,2026-08-15,page_view
28907,2026-08-20,page_view
28908,2026-08-13,page_view
28909,2026-08-27,page_view
28910,2026-08-30,page_view
28911,2026-08-10,page_view
28911,2026-08-11,hotel_click
28912,2026-08-09,page_view
28912,2026-08-10,hotel_click
28912,2026-08-10,checkout_start
28912,2026-08-12,booking
28913,2026-08-13,page_view
28914,2026-08-03,page_view
28914,2026-08-03,hotel_click
28915,2026-08-22,page_view
28916,2026-08-27,page_view
28917,2026-08-23,page_view
28918,2026-08-03,page_view
28919,2026-08-01,page_view
28919,2026-08-02,hotel_click
28920,2026-08-02,page_view
28921,2026-08-11,page_view
28922,2026-08-14,page_view
28923,2026-08-10,page_view
28923,2026-08-10,hotel_click
28924,2026-08-07,page_view
28925,2026-08-23,page_view
28926,2026-08-28,page_view
28926,2026-08-28,hotel_click
28926,2026-08-29,checkout_start
28927,2026-08-01,page_view
28928,2026-08-26,page_view
28928,2026-08-26,hotel_click
28929,2026-08-07,page_view
28929,2026-08-07,hotel_click
28930,2026-08-15,page_view
28931,2026-08-26,page_view
28932,2026-08-11,page_view
28933,2026-08-06,page_view
28934,2026-08-27,page_view
28935,2026-08-22,page_view
28936,2026-08-07,page_view
28937,2026-08-07,page_view
28938,2026-08-01,page_view
28938,2026-08-01,hotel_click
28938,2026-08-01,checkout_start
28939,2026-08-10,page_view
28940,2026-08-21,page_view
28940,2026-08-22,hotel_click
28941,2026-08-15,page_view
28942,2026-08-30,page_view
28942,2026-08-31,hotel_click
28942,2026-08-31,checkout_start
28943,2026-08-30,page_view
28944,2026-08-08,page_view
28945,2026-08-24,page_view
28946,2026-08-19,page_view
28947,2026-08-03,page_view
28948,2026-08-23,page_view
28948,2026-08-24,hotel_click
28948,2026-08-25,checkout_start
28949,2026-08-15,page_view
28949,2026-08-15,hotel_click
28950,2026-08-04,page_view
28951,2026-08-06,page_view
28952,2026-08-25,page_view
28953,2026-08-10,page_view
28954,2026-08-18,page_view
28955,2026-08-16,page_view
28956,2026-08-18,page_view
28957,2026-08-06,page_view
28958,2026-08-19,page_view
28959,2026-08-17,page_view
28960,2026-08-18,page_view
28960,2026-08-19,hotel_click
28961,2026-08-30,page_view
28961,2026-08-30,hotel_click
28962,2026-08-13,page_view
28962,2026-08-13,hotel_click
28962,2026-08-14,checkout_start
28963,2026-08-07,page_view
28964,2026-08-20,page_view
28964,2026-08-21,hotel_click
28964,2026-08-21,checkout_start
28965,2026-08-12,page_view
28966,2026-08-02,page_view
28966,2026-08-02,hotel_click
28967,2026-08-27,page_view
28968,2026-08-12,page_view
28969,2026-08-12,page_view
28970,2026-08-24,page_view
28970,2026-08-24,hotel_click
28970,2026-08-25,checkout_start
28971,2026-08-04,page_view
28972,2026-08-04,page_view
28972,2026-08-05,hotel_click
28973,2026-08-18,page_view
28973,2026-08-18,hotel_click
28974,2026-08-16,page_view
28975,2026-08-14,page_view
28975,2026-08-14,hotel_click
28975,2026-08-14,checkout_start
28976,2026-08-17,page_view
28976,2026-08-18,hotel_click
28977,2026-08-17,page_view
28977,2026-08-17,hotel_click
28977,2026-08-18,checkout_start
28978,2026-08-03,page_view
28979,2026-08-06,page_view
28980,2026-08-23,page_view
28980,2026-08-24,hotel_click
28981,2026-08-13,page_view
28982,2026-08-09,page_view
28982,2026-08-09,hotel_click
28982,2026-08-09,checkout_start
28983,2026-08-21,page_view
28984,2026-08-09,page_view
28985,2026-08-08,page_view
28986,2026-08-17,page_view
28987,2026-08-16,page_view
28988,2026-08-16,page_view
28988,2026-08-16,hotel_click
28988,2026-08-16,checkout_start
28989,2026-08-27,page_view
28989,2026-08-27,hotel_click
28989,2026-08-27,checkout_start
28990,2026-08-28,page_view
28991,2026-08-19,page_view
28992,2026-08-24,page_view
28992,2026-08-24,hotel_click
28993,2026-08-16,page_view
28993,2026-08-16,hotel_click
28994,2026-08-25,page_view
28994,2026-08-26,hotel_click
28995,2026-08-14,page_view
28995,2026-08-15,hotel_click
28996,2026-08-20,page_view
28997,2026-08-14,page_view
28997,2026-08-15,hotel_click
28997,2026-08-16,checkout_start
28997,2026-08-17,booking
28998,2026-08-14,page_view
28998,2026-08-14,hotel_click
28999,2026-08-14,page_view
29000,2026-08-12,page_view
29001,2026-08-06,page_view
29002,2026-08-20,page_view
29002,2026-08-20,hotel_click
29002,2026-08-20,checkout_start
29003,2026-08-13,page_view
29004,2026-08-16,page_view
29005,2026-08-09,page_view
29005,2026-08-10,hotel_click
29005,2026-08-10,checkout_start
29006,2026-08-02,page_view
29007,2026-08-22,page_view
29008,2026-08-27,page_view
29009,2026-08-29,page_view
29009,2026-08-29,hotel_click
29009,2026-08-29,checkout_start
29010,2026-08-03,page_view
29011,2026-08-10,page_view
29011,2026-08-10,hotel_click
29011,2026-08-10,checkout_start
29012,2026-08-20,page_view
29012,2026-08-21,hotel_click
29012,2026-08-22,checkout_start
29013,2026-08-02,page_view
29013,2026-08-02,hotel_click
29014,2026-08-27,page_view
29015,2026-08-24,page_view
29016,2026-08-10,page_view
29017,2026-08-08,page_view
29018,2026-08-17,page_view
29018,2026-08-18,hotel_click
29019,2026-08-26,page_view
29019,2026-08-26,hotel_click
29019,2026-08-26,checkout_start
29020,2026-08-22,page_view
29020,2026-08-22,hotel_click
29021,2026-08-01,page_view
29022,2026-08-06,page_view
29022,2026-08-06,hotel_click
29023,2026-08-07,page_view
29024,2026-08-15,page_view
29025,2026-08-18,page_view
29026,2026-08-09,page_view
29027,2026-08-08,page_view
29028,2026-08-25,page_view
29029,2026-08-10,page_view
29030,2026-08-29,page_view
29030,2026-08-30,hotel_click
29030,2026-08-30,checkout_start
29031,2026-08-04,page_view
29032,2026-08-20,page_view
29033,2026-08-28,page_view
29034,2026-08-08,page_view
29035,2026-08-01,page_view
29036,2026-08-08,page_view
29037,2026-08-23,page_view
29038,2026-08-12,page_view
29038,2026-08-13,hotel_click
29038,2026-08-14,checkout_start
29039,2026-08-23,page_view
29040,2026-08-25,page_view
29041,2026-08-15,page_view
29042,2026-08-13,page_view
29043,2026-08-16,page_view
29044,2026-08-26,page_view
29045,2026-08-23,page_view
29046,2026-08-18,page_view
29047,2026-08-01,page_view
29047,2026-08-01,hotel_click
29048,2026-08-17,page_view
29048,2026-08-17,hotel_click
29049,2026-08-16,page_view
29050,2026-08-23,page_view
29050,2026-08-23,hotel_click
29051,2026-08-05,page_view
29051,2026-08-05,hotel_click
29051,2026-08-06,checkout_start
29052,2026-08-20,page_view
29052,2026-08-20,hotel_click
29053,2026-08-21,page_view
29053,2026-08-21,hotel_click
29054,2026-08-10,page_view
29054,2026-08-10,hotel_click
29055,2026-08-26,page_view
29056,2026-08-06,page_view
29057,2026-08-12,page_view
29058,2026-08-10,page_view
29059,2026-08-22,page_view
29060,2026-08-17,page_view
29060,2026-08-17,hotel_click
29060,2026-08-17,checkout_start
29061,2026-08-02,page_view
29062,2026-08-19,page_view
29063,2026-08-20,page_view
29064,2026-08-06,page_view
29065,2026-08-28,page_view
29065,2026-08-29,hotel_click
29066,2026-08-28,page_view
29067,2026-08-27,page_view
29068,2026-08-13,page_view
29069,2026-08-09,page_view
29069,2026-08-10,hotel_click
29069,2026-08-10,checkout_start
29069,2026-08-12,booking
29070,2026-08-12,page_view
29071,2026-08-18,page_view
29072,2026-08-08,page_view
29073,2026-08-25,page_view
29074,2026-08-18,page_view
29074,2026-08-18,hotel_click
29074,2026-08-18,checkout_start
29074,2026-08-19,booking
29075,2026-08-25,page_view
29076,2026-08-23,page_view
29077,2026-08-25,page_view
29078,2026-08-22,page_view
29079,2026-08-02,page_view
29080,2026-08-08,page_view
29080,2026-08-09,hotel_click
29080,2026-08-09,checkout_start
29081,2026-08-10,page_view
29082,2026-08-09,page_view
29083,2026-08-28,page_view
29083,2026-08-29,hotel_click
29083,2026-08-30,checkout_start
29083,2026-08-31,booking
29084,2026-08-24,page_view
29084,2026-08-24,hotel_click
29085,2026-08-18,page_view
29086,2026-08-08,page_view
29086,2026-08-08,hotel_click
29087,2026-08-19,page_view
29087,2026-08-20,hotel_click
29087,2026-08-21,checkout_start
29088,2026-08-03,page_view
29089,2026-08-09,page_view
29090,2026-08-13,page_view
29091,2026-08-09,page_view
29092,2026-08-25,page_view
29093,2026-08-20,page_view
29094,2026-08-12,page_view
29094,2026-08-12,hotel_click
29095,2026-08-30,page_view
29095,2026-08-31,hotel_click
29095,2026-09-01,checkout_start
29095,2026-09-03,booking
29096,2026-08-23,page_view
29097,2026-08-13,page_view
29097,2026-08-14,hotel_click
29098,2026-08-08,page_view
29099,2026-08-15,page_view
29099,2026-08-15,hotel_click
29100,2026-08-29,page_view
29100,2026-08-30,hotel_click
29100,2026-08-30,checkout_start
29100,2026-09-01,booking
29101,2026-08-13,page_view
29102,2026-08-21,page_view
29102,2026-08-21,hotel_click
29103,2026-08-13,page_view
29104,2026-08-17,page_view
29105,2026-08-15,page_view
29106,2026-08-25,page_view
29107,2026-08-22,page_view
29107,2026-08-22,hotel_click
29107,2026-08-22,checkout_start
29108,2026-08-19,page_view
29108,2026-08-19,hotel_click
29108,2026-08-20,checkout_start
29109,2026-08-03,page_view
29110,2026-08-14,page_view
29111,2026-08-30,page_view
29112,2026-08-10,page_view
29113,2026-08-17,page_view
29113,2026-08-18,hotel_click
29114,2026-08-29,page_view
29115,2026-08-08,page_view
29116,2026-08-18,page_view
29116,2026-08-19,hotel_click
29116,2026-08-19,checkout_start
29117,2026-08-12,page_view
29118,2026-08-17,page_view
29118,2026-08-18,hotel_click
29119,2026-08-23,page_view
29120,2026-08-30,page_view
29120,2026-08-30,hotel_click
29121,2026-08-11,page_view
29122,2026-08-09,page_view
29122,2026-08-10,hotel_click
29122,2026-08-11,checkout_start
29123,2026-08-22,page_view
29124,2026-08-24,page_view
29124,2026-08-24,hotel_click
29125,2026-08-24,page_view
29125,2026-08-25,hotel_click
29126,2026-08-25,page_view
29127,2026-08-23,page_view
29128,2026-08-25,page_view
29129,2026-08-15,page_view
29129,2026-08-16,hotel_click
29129,2026-08-17,checkout_start
29130,2026-08-09,page_view
29131,2026-08-12,page_view
29132,2026-08-11,page_view
29133,2026-08-17,page_view
29133,2026-08-18,hotel_click
29134,2026-08-06,page_view
29134,2026-08-06,hotel_click
29135,2026-08-28,page_view
29136,2026-08-08,page_view
29137,2026-08-10,page_view
29138,2026-08-25,page_view
29138,2026-08-26,hotel_click
29138,2026-08-26,checkout_start
29139,2026-08-15,page_view
29139,2026-08-15,hotel_click
29139,2026-08-15,checkout_start
29140,2026-08-04,page_view
29140,2026-08-05,hotel_click
29141,2026-08-29,page_view
29141,2026-08-29,hotel_click
29141,2026-08-29,checkout_start
29142,2026-08-18,page_view
29143,2026-08-11,page_view
29144,2026-08-09,page_view
29144,2026-08-09,hotel_click
29144,2026-08-10,checkout_start
29144,2026-08-10,booking
29145,2026-08-09,page_view
29145,2026-08-10,hotel_click
29146,2026-08-28,page_view
29147,2026-08-08,page_view
29147,2026-08-09,hotel_click
29148,2026-08-03,page_view
29149,2026-08-21,page_view
29149,2026-08-22,hotel_click
29149,2026-08-23,checkout_start
29150,2026-08-18,page_view
29151,2026-08-14,page_view
29152,2026-08-03,page_view
29153,2026-08-17,page_view
29154,2026-08-04,page_view
29155,2026-08-21,page_view
29156,2026-08-28,page_view
29157,2026-08-18,page_view
29158,2026-08-15,page_view
29159,2026-08-19,page_view
29160,2026-08-28,page_view
29161,2026-08-22,page_view
29162,2026-08-06,page_view
29163,2026-08-15,page_view
29164,2026-08-07,page_view
29165,2026-08-12,page_view
29165,2026-08-13,hotel_click
29165,2026-08-14,checkout_start
29165,2026-08-15,booking
29166,2026-08-16,page_view
29166,2026-08-16,hotel_click
29166,2026-08-16,checkout_start
29166,2026-08-17,booking
29167,2026-08-09,page_view
29168,2026-08-20,page_view
29168,2026-08-21,hotel_click
29168,2026-08-22,checkout_start
29169,2026-08-05,page_view
29170,2026-08-11,page_view
29170,2026-08-12,hotel_click
29170,2026-08-13,checkout_start
29171,2026-08-02,page_view
29172,2026-08-22,page_view
29173,2026-08-16,page_view
29174,2026-08-04,page_view
29175,2026-08-05,page_view
29175,2026-08-06,hotel_click
29175,2026-08-07,checkout_start
29176,2026-08-07,page_view
29176,2026-08-07,hotel_click
29177,2026-08-06,page_view
29178,2026-08-24,page_view
29179,2026-08-22,page_view
29180,2026-08-10,page_view
29180,2026-08-11,hotel_click
29181,2026-08-14,page_view
29182,2026-08-08,page_view
29183,2026-08-29,page_view
29183,2026-08-30,hotel_click
29184,2026-08-14,page_view
29184,2026-08-15,hotel_click
29184,2026-08-15,checkout_start
29184,2026-08-16,booking
29185,2026-08-14,page_view
29186,2026-08-20,page_view
29187,2026-08-28,page_view
29187,2026-08-28,hotel_click
29187,2026-08-28,checkout_start
29187,2026-08-30,booking
29188,2026-08-23,page_view
29188,2026-08-23,hotel_click
29189,2026-08-03,page_view
29190,2026-08-01,page_view
29191,2026-08-29,page_view
29192,2026-08-09,page_view
29192,2026-08-09,hotel_click
29193,2026-08-09,page_view
29194,2026-08-22,page_view
29194,2026-08-23,hotel_click
29195,2026-08-02,page_view
29195,2026-08-02,hotel_click
29196,2026-08-16,page_view
29196,2026-08-17,hotel_click
29196,2026-08-17,checkout_start
29197,2026-08-08,page_view
29198,2026-08-26,page_view
29199,2026-08-06,page_view
29200,2026-08-23,page_view
29201,2026-08-13,page_view
29202,2026-08-01,page_view
29202,2026-08-01,hotel_click
29203,2026-08-19,page_view
29204,2026-08-15,page_view
29205,2026-08-01,page_view
29205,2026-08-01,hotel_click
29206,2026-08-10,page_view
29207,2026-08-01,page_view
29207,2026-08-02,hotel_click
29207,2026-08-03,checkout_start
29208,2026-08-28,page_view
29209,2026-08-12,page_view
29210,2026-08-11,page_view
29210,2026-08-11,hotel_click
29211,2026-08-29,page_view
29212,2026-08-17,page_view
29213,2026-08-04,page_view
29214,2026-08-29,page_view
29215,2026-08-23,page_view
29215,2026-08-23,hotel_click
29216,2026-08-07,page_view
29216,2026-08-08,hotel_click
29216,2026-08-09,checkout_start
29217,2026-08-12,page_view
29218,2026-08-13,page_view
29219,2026-08-05,page_view
29220,2026-08-28,page_view
29221,2026-08-06,page_view
29222,2026-08-02,page_view
29223,2026-08-21,page_view
29224,2026-08-07,page_view
29224,2026-08-07,hotel_click
29225,2026-08-14,page_view
29226,2026-08-25,page_view
29227,2026-08-22,page_view
29228,2026-08-28,page_view
29228,2026-08-28,hotel_click
29228,2026-08-28,checkout_start
29229,2026-08-14,page_view
29229,2026-08-14,hotel_click
29230,2026-08-10,page_view
29231,2026-08-04,page_view
29232,2026-08-03,page_view
29232,2026-08-03,hotel_click
29233,2026-08-25,page_view
29234,2026-08-23,page_view
29234,2026-08-23,hotel_click
29235,2026-08-27,page_view
29236,2026-08-14,page_view
29237,2026-08-29,page_view
29238,2026-08-06,page_view
29239,2026-08-23,page_view
29240,2026-08-15,page_view
29241,2026-08-08,page_view
29242,2026-08-05,page_view
29243,2026-08-03,page_view
29244,2026-08-03,page_view
29245,2026-08-13,page_view
29246,2026-08-02,page_view
29246,2026-08-02,hotel_click
29246,2026-08-02,checkout_start
29247,2026-08-24,page_view
29248,2026-08-01,page_view
29249,2026-08-12,page_view
29249,2026-08-12,hotel_click
29250,2026-08-08,page_view
29251,2026-08-19,page_view
29251,2026-08-19,hotel_click
29252,2026-08-09,page_view
29253,2026-08-28,page_view
29254,2026-08-14,page_view
29255,2026-08-28,page_view
29256,2026-08-27,page_view
29257,2026-08-18,page_view
29258,2026-08-10,page_view
29259,2026-08-09,page_view
29260,2026-08-06,page_view
29261,2026-08-01,page_view
29261,2026-08-02,hotel_click
29261,2026-08-02,checkout_start
29262,2026-08-05,page_view
29262,2026-08-05,hotel_click
29263,2026-08-10,page_view
29264,2026-08-25,page_view
29264,2026-08-25,hotel_click
29264,2026-08-26,checkout_start
29264,2026-08-28,booking
29265,2026-08-13,page_view
29266,2026-08-22,page_view
29266,2026-08-22,hotel_click
29266,2026-08-22,checkout_start
29267,2026-08-23,page_view
29268,2026-08-04,page_view
29269,2026-08-01,page_view
29270,2026-08-21,page_view
29271,2026-08-02,page_view
29272,2026-08-24,page_view
29272,2026-08-24,hotel_click
29272,2026-08-25,checkout_start
29273,2026-08-04,page_view
29274,2026-08-17,page_view
29275,2026-08-10,page_view
29276,2026-08-23,page_view
29276,2026-08-24,hotel_click
29277,2026-08-12,page_view
29277,2026-08-12,hotel_click
29278,2026-08-27,page_view
29279,2026-08-02,page_view
29280,2026-08-03,page_view
29281,2026-08-14,page_view
29282,2026-08-25,page_view
29282,2026-08-26,hotel_click
29283,2026-08-15,page_view
29284,2026-08-13,page_view
29284,2026-08-13,hotel_click
29284,2026-08-13,checkout_start
29284,2026-08-14,booking
29285,2026-08-09,page_view
29286,2026-08-02,page_view
29287,2026-08-19,page_view
29287,2026-08-20,hotel_click
29288,2026-08-16,page_view
29289,2026-08-11,page_view
29290,2026-08-12,page_view
29291,2026-08-25,page_view
29292,2026-08-01,page_view
29293,2026-08-02,page_view
29294,2026-08-16,page_view
29295,2026-08-27,page_view
29296,2026-08-02,page_view
29297,2026-08-26,page_view
29297,2026-08-27,hotel_click
29297,2026-08-28,checkout_start
29298,2026-08-30,page_view
29299,2026-08-19,page_view
29300,2026-08-10,page_view
29300,2026-08-11,hotel_click
29301,2026-08-19,page_view
29302,2026-08-10,page_view
29302,2026-08-10,hotel_click
29302,2026-08-11,checkout_start
29302,2026-08-12,booking
29303,2026-08-16,page_view
29304,2026-08-13,page_view
29304,2026-08-14,hotel_click
29305,2026-08-16,page_view
29305,2026-08-16,hotel_click
29306,2026-08-18,page_view
29306,2026-08-19,hotel_click
29307,2026-08-24,page_view
29307,2026-08-24,hotel_click
29308,2026-08-08,page_view
29308,2026-08-08,hotel_click
29308,2026-08-08,checkout_start
29309,2026-08-24,page_view
29310,2026-08-18,page_view
29311,2026-08-13,page_view
29312,2026-08-25,page_view
29313,2026-08-27,page_view
29313,2026-08-27,hotel_click
29314,2026-08-07,page_view
29315,2026-08-28,page_view
29316,2026-08-21,page_view
29317,2026-08-23,page_view
29317,2026-08-24,hotel_click
29317,2026-08-25,checkout_start
29318,2026-08-24,page_view
29319,2026-08-25,page_view
29319,2026-08-26,hotel_click
29319,2026-08-26,checkout_start
29320,2026-08-18,page_view
29321,2026-08-06,page_view
29321,2026-08-06,hotel_click
29321,2026-08-07,checkout_start
29322,2026-08-09,page_view
29323,2026-08-29,page_view
29323,2026-08-30,hotel_click
29324,2026-08-06,page_view
29324,2026-08-06,hotel_click
29324,2026-08-06,checkout_start
29325,2026-08-18,page_view
29325,2026-08-18,hotel_click
29325,2026-08-18,checkout_start
29325,2026-08-18,booking
29326,2026-08-17,page_view
29327,2026-08-12,page_view
29328,2026-08-03,page_view
29329,2026-08-27,page_view
29330,2026-08-05,page_view
29330,2026-08-05,hotel_click
29330,2026-08-06,checkout_start
29330,2026-08-08,booking
29331,2026-08-07,page_view
29332,2026-08-10,page_view
29333,2026-08-10,page_view
29334,2026-08-19,page_view
29335,2026-08-25,page_view
29335,2026-08-26,hotel_click
29335,2026-08-26,checkout_start
29336,2026-08-26,page_view
29337,2026-08-28,page_view
29338,2026-08-04,page_view
29339,2026-08-10,page_view
29340,2026-08-18,page_view
29341,2026-08-03,page_view
29341,2026-08-03,hotel_click
29341,2026-08-03,checkout_start
29341,2026-08-04,booking
29342,2026-08-21,page_view
29343,2026-08-03,page_view
29343,2026-08-04,hotel_click
29344,2026-08-05,page_view
29345,2026-08-16,page_view
29346,2026-08-20,page_view
29346,2026-08-20,hotel_click
29346,2026-08-20,checkout_start
29347,2026-08-13,page_view
29348,2026-08-11,page_view
29348,2026-08-12,hotel_click
29348,2026-08-13,checkout_start
29349,2026-08-26,page_view
29350,2026-08-13,page_view
29351,2026-08-19,page_view
29352,2026-08-28,page_view
29353,2026-08-06,page_view
29353,2026-08-06,hotel_click
29353,2026-08-06,checkout_start
29354,2026-08-24,page_view
29354,2026-08-25,hotel_click
29355,2026-08-13,page_view
29356,2026-08-28,page_view
29357,2026-08-04,page_view
29357,2026-08-04,hotel_click
29357,2026-08-04,checkout_start
29358,2026-08-25,page_view
29359,2026-08-22,page_view
29359,2026-08-22,hotel_click
29360,2026-08-05,page_view
29361,2026-08-19,page_view
29361,2026-08-19,hotel_click
29361,2026-08-20,checkout_start
29362,2026-08-05,page_view
29363,2026-08-21,page_view
29363,2026-08-21,hotel_click
29364,2026-08-14,page_view
29365,2026-08-28,page_view
29365,2026-08-29,hotel_click
29365,2026-08-30,checkout_start
29366,2026-08-28,page_view
29367,2026-08-04,page_view
29367,2026-08-04,hotel_click
29367,2026-08-04,checkout_start
29367,2026-08-05,booking
29368,2026-08-12,page_view
29369,2026-08-06,page_view
29370,2026-08-19,page_view
29371,2026-08-10,page_view
29372,2026-08-01,page_view
29372,2026-08-02,hotel_click
29373,2026-08-23,page_view
29374,2026-08-23,page_view
29374,2026-08-23,hotel_click
29374,2026-08-23,checkout_start
29375,2026-08-28,page_view
29376,2026-08-16,page_view
29376,2026-08-16,hotel_click
29376,2026-08-17,checkout_start
29377,2026-08-04,page_view
29378,2026-08-09,page_view
29379,2026-08-28,page_view
29379,2026-08-29,hotel_click
29379,2026-08-29,checkout_start
29380,2026-08-18,page_view
29381,2026-08-29,page_view
29382,2026-08-17,page_view
29382,2026-08-18,hotel_click
29383,2026-08-15,page_view
29383,2026-08-16,hotel_click
29383,2026-08-17,checkout_start
29384,2026-08-19,page_view
29385,2026-08-07,page_view
29386,2026-08-25,page_view
29387,2026-08-18,page_view
29388,2026-08-06,page_view
29389,2026-08-19,page_view
29390,2026-08-21,page_view
29391,2026-08-12,page_view
29392,2026-08-25,page_view
29393,2026-08-03,page_view
29394,2026-08-01,page_view
29395,2026-08-05,page_view
29396,2026-08-01,page_view
29396,2026-08-02,hotel_click
29396,2026-08-03,checkout_start
29397,2026-08-08,page_view
29398,2026-08-07,page_view
29399,2026-08-15,page_view
29399,2026-08-16,hotel_click
29400,2026-08-11,page_view
29401,2026-08-18,page_view
29402,2026-08-14,page_view
29402,2026-08-14,hotel_click
29402,2026-08-14,checkout_start
29403,2026-08-27,page_view
29404,2026-08-09,page_view
29404,2026-08-10,hotel_click
29404,2026-08-11,checkout_start
29404,2026-08-12,booking
29405,2026-08-05,page_view
29406,2026-08-23,page_view
29406,2026-08-24,hotel_click
29406,2026-08-24,checkout_start
29407,2026-08-04,page_view
29408,2026-08-12,page_view
29408,2026-08-13,hotel_click
29409,2026-08-29,page_view
29409,2026-08-30,hotel_click
29410,2026-08-01,page_view
29411,2026-08-30,page_view
29412,2026-08-24,page_view
29413,2026-08-13,page_view
29413,2026-08-13,hotel_click
29413,2026-08-14,checkout_start
29413,2026-08-16,booking
29414,2026-08-01,page_view
29414,2026-08-02,hotel_click
29415,2026-08-03,page_view
29416,2026-08-22,page_view
29416,2026-08-23,hotel_click
29416,2026-08-24,checkout_start
29416,2026-08-24,booking
29417,2026-08-08,page_view
29417,2026-08-09,hotel_click
29418,2026-08-24,page_view
29418,2026-08-24,hotel_click
29418,2026-08-24,checkout_start
29419,2026-08-18,page_view
29419,2026-08-18,hotel_click
29419,2026-08-19,checkout_start
29420,2026-08-25,page_view
29421,2026-08-16,page_view
29422,2026-08-20,page_view
29423,2026-08-20,page_view
29423,2026-08-21,hotel_click
29423,2026-08-21,checkout_start
29424,2026-08-30,page_view
29425,2026-08-16,page_view
29426,2026-08-02,page_view
29427,2026-08-17,page_view
29428,2026-08-10,page_view
29429,2026-08-07,page_view
29430,2026-08-27,page_view
29430,2026-08-27,hotel_click
29430,2026-08-27,checkout_start
29431,2026-08-10,page_view
29432,2026-08-19,page_view
29433,2026-08-20,page_view
29434,2026-08-27,page_view
29435,2026-08-09,page_view
29435,2026-08-09,hotel_click
29436,2026-08-22,page_view
29437,2026-08-30,page_view
29437,2026-08-30,hotel_click
29437,2026-08-30,checkout_start
29438,2026-08-17,page_view
29439,2026-08-09,page_view
29440,2026-08-09,page_view
29441,2026-08-05,page_view
29442,2026-08-24,page_view
29442,2026-08-24,hotel_click
29443,2026-08-07,page_view
29444,2026-08-11,page_view
29445,2026-08-08,page_view
29446,2026-08-25,page_view
29446,2026-08-25,hotel_click
29447,2026-08-14,page_view
29447,2026-08-14,hotel_click
29447,2026-08-15,checkout_start
29448,2026-08-02,page_view
29449,2026-08-10,page_view
29449,2026-08-10,hotel_click
29449,2026-08-10,checkout_start
29449,2026-08-11,booking
29450,2026-08-21,page_view
29451,2026-08-24,page_view
29451,2026-08-25,hotel_click
29452,2026-08-16,page_view
29453,2026-08-16,page_view
29453,2026-08-16,hotel_click
29453,2026-08-16,checkout_start
29454,2026-08-19,page_view
29454,2026-08-20,hotel_click
29455,2026-08-27,page_view
29456,2026-08-11,page_view
29457,2026-08-06,page_view
29458,2026-08-06,page_view
29459,2026-08-07,page_view
29460,2026-08-16,page_view
29460,2026-08-16,hotel_click
29461,2026-08-13,page_view
29461,2026-08-13,hotel_click
29461,2026-08-13,checkout_start
29462,2026-08-27,page_view
29462,2026-08-28,hotel_click
29462,2026-08-29,checkout_start
29463,2026-08-03,page_view
29463,2026-08-03,hotel_click
29463,2026-08-03,checkout_start
29464,2026-08-24,page_view
29464,2026-08-25,hotel_click
29464,2026-08-25,checkout_start
29464,2026-08-27,booking
29465,2026-08-24,page_view
29466,2026-08-09,page_view
29467,2026-08-24,page_view
29468,2026-08-03,page_view
29469,2026-08-06,page_view
29470,2026-08-25,page_view
29471,2026-08-17,page_view
29471,2026-08-18,hotel_click
29472,2026-08-03,page_view
29473,2026-08-02,page_view
29473,2026-08-03,hotel_click
29474,2026-08-12,page_view
29474,2026-08-13,hotel_click
29475,2026-08-24,page_view
29475,2026-08-25,hotel_click
29475,2026-08-25,checkout_start
29475,2026-08-25,booking
29476,2026-08-06,page_view
29477,2026-08-10,page_view
29478,2026-08-11,page_view
29479,2026-08-16,page_view
29479,2026-08-17,hotel_click
29480,2026-08-27,page_view
29480,2026-08-28,hotel_click
29481,2026-08-16,page_view
29482,2026-08-24,page_view
29482,2026-08-24,hotel_click
29483,2026-08-18,page_view
29484,2026-08-27,page_view
29485,2026-08-22,page_view
29486,2026-08-23,page_view
29486,2026-08-23,hotel_click
